YEAR,MO,DY,HR,T2M,WS10M,PRECTOTCORR,RH2M
2022,12,28,0,22.67,1.48,0,98.56
2022,12,28,1,22.37,1.43,0,98.81
2022,12,28,2,22.08,1.4,0,99.06
2022,12,28,3,21.8,1.34,0,99.31
2022,12,28,4,21.62,1.31,0,99.38
2022,12,28,5,21.56,1.32,0,99.12
2022,12,28,6,21.79,1.39,0,98
2022,12,28,7,22.96,1.45,0,92.81
2022,12,28,8,24.8,1.84,0,83.19
2022,12,28,9,26.57,1.97,0,74.94
2022,12,28,10,28.2,1.75,0,68.25
2022,12,28,11,29.15,1.39,0.01,65.19
2022,12,28,12,29.76,1.03,0.01,63.38
2022,12,28,13,29.99,0.73,0.02,62.56
2022,12,28,14,29.61,0.38,0.03,64.62
2022,12,28,15,28.8,0.13,0.04,69.5
2022,12,28,16,28.29,0.31,0.06,77.06
2022,12,28,17,26.9,0.39,0.06,95
2022,12,28,18,25.25,0.72,0.05,96.06
2022,12,28,19,24.58,1.07,0.04,95.25
2022,12,28,20,24.08,1.16,0.03,96.94
2022,12,28,21,23.79,1.5,0.03,97.31
2022,12,28,22,23.51,1.72,0.03,97.62
2022,12,28,23,23.2,1.66,0.03,97.88
2022,12,29,0,22.88,1.55,0.05,98.12
2022,12,29,1,22.61,1.61,0.09,98.06
2022,12,29,2,22.44,1.51,0.1,98.31
2022,12,29,3,22.31,1.38,0.1,98.5
2022,12,29,4,22.24,1.41,0.09,98.56
2022,12,29,5,22.16,1.47,0.07,98.62
2022,12,29,6,22.23,1.46,0.07,98.44
2022,12,29,7,22.98,1.59,0.01,96.62
2022,12,29,8,24.36,1.77,0.01,90.5
2022,12,29,9,26.04,1.96,0.01,79.81
2022,12,29,10,26.87,1.8,0.01,75.19
2022,12,29,11,26.92,1.51,0.02,75.12
2022,12,29,12,26.7,1.26,0.03,76.75
2022,12,29,13,26.56,0.97,0.05,78.06
2022,12,29,14,26.25,0.7,0.07,80.62
2022,12,29,15,25.83,0.48,0.09,84.38
2022,12,29,16,25.48,0.45,0.1,95.75
2022,12,29,17,24.9,0.36,0.09,99.31
2022,12,29,18,24.16,0.31,0.08,100
2022,12,29,19,24.14,0.27,0.08,94.88
2022,12,29,20,23.96,0.59,0.06,94.81
2022,12,29,21,23.6,0.89,0.04,96.81
2022,12,29,22,23.23,0.91,0.02,98.5
2022,12,29,23,23,0.98,0.01,99.06
2022,12,30,0,22.78,1.17,0,99.12
2022,12,30,1,22.49,1.22,0,98.88
2022,12,30,2,22.2,1.15,0,98.81
2022,12,30,3,22,1.1,0,98.88
2022,12,30,4,21.76,1.26,0,99.12
2022,12,30,5,21.54,1.21,0,100
2022,12,30,6,21.9,1.25,0,99.31
2022,12,30,7,23.44,1.38,0.26,94.5
2022,12,30,8,25.49,1.63,0.17,84.38
2022,12,30,9,27.43,1.9,0.18,74.31
2022,12,30,10,28.72,1.97,0.29,69.06
2022,12,30,11,29.58,1.99,0.61,65.81
2022,12,30,12,29.96,1.99,0.88,65.12
2022,12,30,13,29.9,2,1.01,66.31
2022,12,30,14,29.62,1.89,1.02,68.75
2022,12,30,15,29.08,1.57,0.83,74.38
2022,12,30,16,28.33,1.36,0.77,80.62
2022,12,30,17,26.79,1.03,0.55,89
2022,12,30,18,25.37,1.01,0.51,94.62
2022,12,30,19,25.01,1.03,0.48,95.5
2022,12,30,20,24.73,1.07,0.44,95.88
2022,12,30,21,24.35,1.09,0.45,96.31
2022,12,30,22,23.85,1.12,0.72,97.38
2022,12,30,23,23.39,1.08,0.85,98.81
2022,12,31,0,23.08,1.19,0.72,99.38
2022,12,31,1,22.76,1.24,0.62,99.5
2022,12,31,2,22.47,1.21,0.63,99.5
2022,12,31,3,22.24,1.25,0.56,99.44
2022,12,31,4,22.04,1.27,0.57,99.38
2022,12,31,5,21.85,1.27,0.57,99.38
2022,12,31,6,21.9,1.34,0.53,99
2022,12,31,7,22.77,1.4,0.15,97.38
2022,12,31,8,24.6,1.87,0.09,88.31
2022,12,31,9,26.75,2.34,0.06,75.5
2022,12,31,10,27.77,2.25,0.08,70.62
2022,12,31,11,27.53,1.91,0.17,72.31
2022,12,31,12,27.5,1.55,0.27,75.06
2022,12,31,13,27.75,1.36,0.36,75.5
2022,12,31,14,27.98,1.17,0.61,78.12
2022,12,31,15,27.42,1.11,0.75,82.19
2022,12,31,16,26.6,1.13,0.73,85.31
2022,12,31,17,25.62,0.92,0.66,89.38
2022,12,31,18,24.66,0.94,0.63,93.62
2022,12,31,19,24.12,0.99,0.47,95.75
2022,12,31,20,23.71,1,0.39,97.12
2022,12,31,21,23.42,1.02,0.26,97.88
2022,12,31,22,23.17,1.05,0.16,98.38
2022,12,31,23,22.95,1.08,0.09,98.75
2023,1,1,0,22.76,1.1,0.07,99.06
2023,1,1,1,22.58,1.03,0.08,99.25
2023,1,1,2,22.45,1.04,0.1,99.31
2023,1,1,3,22.36,1.1,0.14,99.38
2023,1,1,4,22.3,1.1,0.14,99.38
2023,1,1,5,22.16,1.08,0.08,99.44
2023,1,1,6,22.33,1.06,0.06,99.25
2023,1,1,7,23.58,1.31,0,97.44
2023,1,1,8,25.39,1.91,0,86.69
2023,1,1,9,27.06,2.03,0,74.69
2023,1,1,10,28.43,1.83,0,68.69
2023,1,1,11,29.58,1.55,0,64
2023,1,1,12,30.39,1.26,0,60.69
2023,1,1,13,30.58,0.99,0,60
2023,1,1,14,30.05,0.74,0,63.56
2023,1,1,15,30.68,0.57,0,65.62
2023,1,1,16,29.56,0.61,0,69.75
2023,1,1,17,27.67,0.71,0,80.56
2023,1,1,18,25.99,0.94,0,87.06
2023,1,1,19,25.05,1.16,0,91.06
2023,1,1,20,24.26,1.23,0,93.12
2023,1,1,21,23.74,1.31,0,94.12
2023,1,1,22,23.33,1.35,0,95.19
2023,1,1,23,23.07,1.51,0,95.69
2023,1,2,0,22.9,1.51,0,96.62
2023,1,2,1,22.76,1.38,0,97.44
2023,1,2,2,22.62,1.35,0,98.19
2023,1,2,3,22.46,1.44,0,98.62
2023,1,2,4,22.26,1.43,0,99.06
2023,1,2,5,22.08,1.42,0,99.12
2023,1,2,6,22.3,1.49,0,97.69
2023,1,2,7,23.76,1.57,0,89.81
2023,1,2,8,25.48,1.98,0,79.81
2023,1,2,9,26.9,2,0.01,72.62
2023,1,2,10,28.02,1.87,0.02,67.94
2023,1,2,11,29.02,1.76,0.02,63.56
2023,1,2,12,29.54,1.56,0.02,60.94
2023,1,2,13,29.72,1.37,0.02,60
2023,1,2,14,29.62,1.26,0.02,60.69
2023,1,2,15,29.04,1.21,0.02,63.81
2023,1,2,16,28.84,1.08,0.01,69.44
2023,1,2,17,27.02,1.12,0,80.75
2023,1,2,18,24.86,1.38,0,90.94
2023,1,2,19,24.14,1.39,0,93.44
2023,1,2,20,23.7,1.22,0,95.38
2023,1,2,21,23.53,1.25,0,96.5
2023,1,2,22,23.4,1.29,0,97.31
2023,1,2,23,23.29,1.28,0,98.06
2023,1,3,0,23.18,1.26,0,98.62
2023,1,3,1,23.05,1.23,0,98.81
2023,1,3,2,22.95,1.29,0,98.88
2023,1,3,3,22.89,1.35,0,98.75
2023,1,3,4,22.76,1.27,0,98.88
2023,1,3,5,22.64,1.22,0,99.06
2023,1,3,6,22.74,1.22,0,98.62
2023,1,3,7,23.71,1.36,0.05,94.44
2023,1,3,8,24.97,1.51,0.08,88.75
2023,1,3,9,26.16,1.89,0.16,83.25
2023,1,3,10,27.01,1.94,0.33,78.69
2023,1,3,11,27.59,1.82,0.42,75.25
2023,1,3,12,27.98,1.66,0.54,73.06
2023,1,3,13,28.19,1.48,0.78,72.06
2023,1,3,14,28.16,1.27,0.88,72.5
2023,1,3,15,27.91,1,1.05,76.06
2023,1,3,16,27.83,1.1,0.99,81.88
2023,1,3,17,26.01,1.15,0.97,89.25
2023,1,3,18,24.65,1.27,1.06,95.19
2023,1,3,19,24.3,1.47,1.04,96.75
2023,1,3,20,24.02,1.51,1.15,97.69
2023,1,3,21,23.82,1.53,1.1,98.38
2023,1,3,22,23.65,1.6,1.08,98.75
2023,1,3,23,23.47,1.56,1.02,98.88
2023,1,4,0,23.25,1.52,0.91,99.06
2023,1,4,1,23.05,1.52,0.75,99.06
2023,1,4,2,22.85,1.41,0.59,99.19
2023,1,4,3,22.61,1.19,0.46,99.25
2023,1,4,4,22.41,1.01,0.29,99.31
2023,1,4,5,22.3,1.04,0.2,99
2023,1,4,6,22.52,0.99,0.15,98.94
2023,1,4,7,23.76,1.2,0.33,98.06
2023,1,4,8,25.03,1.56,0.39,92.19
2023,1,4,9,26.07,1.63,0.44,80.12
2023,1,4,10,27.29,1.59,0.52,73.5
2023,1,4,11,28.44,1.63,0.67,68.94
2023,1,4,12,29.26,1.6,0.95,66.06
2023,1,4,13,29.58,1.51,1.31,65.44
2023,1,4,14,29.4,1.33,1.6,67.06
2023,1,4,15,29.67,1.03,2.01,71.31
2023,1,4,16,28.36,1.21,1.9,79.25
2023,1,4,17,26.47,1.22,1.24,87.81
2023,1,4,18,25.04,0.98,0.97,95
2023,1,4,19,24.57,1.02,0.66,96.81
2023,1,4,20,24.32,1.2,0.56,97.75
2023,1,4,21,24.15,1.27,0.42,98.25
2023,1,4,22,23.99,1.43,0.39,98.5
2023,1,4,23,23.75,1.26,0.44,98.88
2023,1,5,0,23.51,1.25,0.48,99
2023,1,5,1,23.27,1.23,0.52,99.12
2023,1,5,2,23.05,1.24,0.49,99.12
2023,1,5,3,22.86,1.23,0.29,99.25
2023,1,5,4,22.62,1.14,0.15,99.31
2023,1,5,5,22.4,1.06,0.09,99.31
2023,1,5,6,22.57,0.95,0.05,99.12
2023,1,5,7,23.9,1.16,0,96.62
2023,1,5,8,26.08,1.75,0,81.75
2023,1,5,9,27.31,1.82,0,69
2023,1,5,10,28.44,1.85,0,64.81
2023,1,5,11,29.33,1.83,0.02,62.5
2023,1,5,12,29.94,1.69,0.05,61.38
2023,1,5,13,30.09,1.44,0.13,61.94
2023,1,5,14,29.66,1.2,0.22,65
2023,1,5,15,28.98,0.98,0.25,70.25
2023,1,5,16,29.35,0.88,0.27,74.12
2023,1,5,17,27.51,0.84,0.17,81.94
2023,1,5,18,25.89,0.78,0.1,89.25
2023,1,5,19,25.45,0.82,0.12,90.88
2023,1,5,20,25.11,0.91,0.16,92.25
2023,1,5,21,24.82,0.98,0.2,93.31
2023,1,5,22,24.5,1.05,0.22,94.44
2023,1,5,23,24.14,1.05,0.23,95.44
2023,1,6,0,23.72,1.07,0.31,96.69
2023,1,6,1,23.33,1.08,0.33,97.88
2023,1,6,2,23.05,1.08,0.38,98.75
2023,1,6,3,22.94,1.06,0.45,99.19
2023,1,6,4,22.88,1.08,0.43,99.19
2023,1,6,5,22.85,1.08,0.41,99.19
2023,1,6,6,22.96,1.01,0.31,99.06
2023,1,6,7,23.73,1.04,0.05,98.44
2023,1,6,8,25.3,1.25,0.03,91.38
2023,1,6,9,26.25,1.06,0.01,76.12
2023,1,6,10,26.58,0.75,0.01,71.31
2023,1,6,11,26.96,0.46,0.01,70
2023,1,6,12,27.07,0.45,0.01,69.88
2023,1,6,13,26.94,0.59,0.01,70.88
2023,1,6,14,26.65,0.65,0.02,73.06
2023,1,6,15,26.92,0.59,0.03,77.12
2023,1,6,16,27.52,0.94,0.03,77.62
2023,1,6,17,26.08,1.06,0.02,86.19
2023,1,6,18,25.16,1.35,0.02,87.38
2023,1,6,19,25.24,1.14,0.03,84.5
2023,1,6,20,25.49,0.75,0.04,80.81
2023,1,6,21,25.33,0.6,0.06,81.25
2023,1,6,22,25.03,0.54,0.08,82.88
2023,1,6,23,24.71,0.51,0.09,84.69
2023,1,7,0,24.29,0.61,0.08,87.12
2023,1,7,1,23.84,0.78,0.08,89.75
2023,1,7,2,23.33,1.02,0.07,93.31
2023,1,7,3,22.9,1.21,0.08,95.88
2023,1,7,4,22.81,1.27,0.12,96.38
2023,1,7,5,23.04,1.28,0.14,95.38
2023,1,7,6,23.43,1.08,0.14,96.06
2023,1,7,7,25.18,1.06,0.21,96.38
2023,1,7,8,27.23,1.35,0.15,88
2023,1,7,9,28.48,1.33,0.11,77.12
2023,1,7,10,29.19,1.43,0.07,71.88
2023,1,7,11,29.47,1.59,0.05,69.06
2023,1,7,12,29.51,1.73,0.05,68.19
2023,1,7,13,29.23,1.79,0.04,69.44
2023,1,7,14,28.77,1.75,0.04,71.88
2023,1,7,15,28.17,1.52,0.03,76.25
2023,1,7,16,27.43,1.3,0.03,82.81
2023,1,7,17,26.15,1.03,0.02,90.75
2023,1,7,18,25.33,1.05,0.02,92.25
2023,1,7,19,25.23,1,0.01,89.88
2023,1,7,20,24.85,1.08,0.02,91.06
2023,1,7,21,24.34,1.12,0.02,93.81
2023,1,7,22,23.94,1.2,0.03,95
2023,1,7,23,23.5,1.18,0.04,97.19
2023,1,8,0,23.21,1.15,0.05,98.5
2023,1,8,1,22.98,1.07,0.06,99.06
2023,1,8,2,22.84,1.07,0.07,99.12
2023,1,8,3,22.85,1.01,0.08,98.69
2023,1,8,4,22.96,0.91,0.08,97.69
2023,1,8,5,23.15,0.82,0.07,96.19
2023,1,8,6,23.48,0.63,0.06,96.62
2023,1,8,7,25.08,0.94,0.03,95.06
2023,1,8,8,26.39,1.43,0.02,87.81
2023,1,8,9,27.3,1.72,0.01,80.62
2023,1,8,10,28.41,1.91,0.01,74.44
2023,1,8,11,29.34,2.01,0.02,70.25
2023,1,8,12,29.69,2.12,0.04,68.81
2023,1,8,13,29.64,2.1,0.06,69.38
2023,1,8,14,29.05,1.86,0.08,73.25
2023,1,8,15,28.65,1.7,0.09,79.06
2023,1,8,16,27.39,1.66,0.08,85.38
2023,1,8,17,26.09,1.41,0.08,92.38
2023,1,8,18,25.21,1.4,0.07,96.12
2023,1,8,19,24.89,1.34,0.05,97.06
2023,1,8,20,24.57,1.22,0.04,97.94
2023,1,8,21,24.3,1.16,0.04,98.44
2023,1,8,22,24.07,1.17,0.03,98.75
2023,1,8,23,23.86,1.19,0.02,99.06
2023,1,9,0,23.68,1.18,0.02,99.31
2023,1,9,1,23.44,1.13,0.01,99.69
2023,1,9,2,23.26,1.14,0.02,99.81
2023,1,9,3,23.1,1.2,0.01,99.81
2023,1,9,4,22.97,1.24,0.01,99.69
2023,1,9,5,22.92,1.22,0.01,99.25
2023,1,9,6,23.15,1.07,0.01,99
2023,1,9,7,24.67,1.17,0,95.75
2023,1,9,8,26.19,1.49,0,86.44
2023,1,9,9,27.27,1.56,0,78
2023,1,9,10,28.16,1.64,0,73.5
2023,1,9,11,28.83,1.7,0,70.69
2023,1,9,12,29.26,1.69,0,69.19
2023,1,9,13,29.29,1.62,0,69.19
2023,1,9,14,28.91,1.52,0.01,71.25
2023,1,9,15,28.29,1.34,0.01,76.69
2023,1,9,16,27.49,1.23,0.01,83.06
2023,1,9,17,26.25,1.03,0,91.38
2023,1,9,18,25.08,1.08,0,96.56
2023,1,9,19,24.74,1.13,0,97.25
2023,1,9,20,24.52,1.02,0,97.75
2023,1,9,21,24.37,1.06,0,97.62
2023,1,9,22,24.29,1.15,0,97.06
2023,1,9,23,24.14,1.12,0.01,97.31
2023,1,10,0,23.97,1.14,0.01,97.62
2023,1,10,1,23.8,1.13,0.01,97.94
2023,1,10,2,23.65,1.14,0.01,98.06
2023,1,10,3,23.48,1.17,0.01,98.44
2023,1,10,4,23.36,1.2,0.01,98.69
2023,1,10,5,23.3,1.19,0.01,98.5
2023,1,10,6,23.52,1.05,0.01,98.19
2023,1,10,7,24.9,0.87,1.02,95.31
2023,1,10,8,26.69,0.88,0.57,89.69
2023,1,10,9,28.37,0.91,0.27,79.44
2023,1,10,10,29.75,0.94,0.16,71
2023,1,10,11,30.36,1.13,0.14,67.12
2023,1,10,12,30.09,1.41,0.18,67.88
2023,1,10,13,29.91,1.52,0.25,68.25
2023,1,10,14,29.06,1.61,0.29,71.31
2023,1,10,15,28.43,1.6,0.37,74.56
2023,1,10,16,27.6,1.39,0.54,79.88
2023,1,10,17,26.4,1.08,0.47,87.44
2023,1,10,18,24.84,1.14,0.4,94.94
2023,1,10,19,24.44,1.21,0.39,95.88
2023,1,10,20,24.31,1.21,0.27,95.75
2023,1,10,21,24.26,1.09,0.23,94.94
2023,1,10,22,24.12,1.09,0.25,94.81
2023,1,10,23,23.95,1.06,0.36,95
2023,1,11,0,23.76,1.03,0.33,95.19
2023,1,11,1,23.65,1.01,0.35,95
2023,1,11,2,23.55,0.94,0.41,94.88
2023,1,11,3,23.4,0.95,0.54,95.25
2023,1,11,4,23.31,0.94,0.59,95.31
2023,1,11,5,23.19,0.99,0.58,95.62
2023,1,11,6,23.2,0.99,0.5,96.88
2023,1,11,7,24.56,0.89,0.17,96.75
2023,1,11,8,27.52,0.94,0.16,85.19
2023,1,11,9,29.77,0.74,0.23,70.88
2023,1,11,10,31.48,0.91,0.25,62.38
2023,1,11,11,30.35,1.15,0.24,62.56
2023,1,11,12,30.36,1.36,0.2,62.19
2023,1,11,13,30.28,1.5,0.2,62.69
2023,1,11,14,29.47,1.49,0.18,65.81
2023,1,11,15,28.61,1.35,0.21,71.56
2023,1,11,16,28.27,1.17,0.22,76.62
2023,1,11,17,26.94,1.08,0.2,83.12
2023,1,11,18,25.19,1.15,0.2,91.94
2023,1,11,19,24.54,1.19,0.19,94
2023,1,11,20,24.25,1.24,0.2,94.75
2023,1,11,21,24.08,1.19,0.21,95
2023,1,11,22,23.97,1.11,0.21,94.88
2023,1,11,23,23.94,1.04,0.21,94.12
2023,1,12,0,23.98,0.9,0.2,93.06
2023,1,12,1,23.96,0.74,0.17,92.69
2023,1,12,2,23.86,0.65,0.14,92.88
2023,1,12,3,23.69,0.64,0.11,93.56
2023,1,12,4,23.58,0.63,0.07,94
2023,1,12,5,23.48,0.65,0.05,94.5
2023,1,12,6,23.37,0.78,0.03,96.06
2023,1,12,7,25.3,0.52,0.19,98.25
2023,1,12,8,28.48,0.08,0.02,86.88
2023,1,12,9,31.94,0.61,0.04,62.69
2023,1,12,10,32.9,0.89,0.04,55.38
2023,1,12,11,33.08,1.01,0.02,54.5
2023,1,12,12,32.19,1.11,0.01,56.31
2023,1,12,13,32.32,1.14,0.02,57.31
2023,1,12,14,32.9,1.12,0.05,55.81
2023,1,12,15,32.58,1.08,0.15,57.69
2023,1,12,16,32.69,1.06,0.27,57.5
2023,1,12,17,29.76,1.06,0.14,68.5
2023,1,12,18,27.42,1.17,0.2,84.25
2023,1,12,19,26.66,1.36,0.26,85.38
2023,1,12,20,26,1.42,0.3,88.12
2023,1,12,21,25.39,1.44,0.43,91.19
2023,1,12,22,24.8,1.38,0.54,94.06
2023,1,12,23,24.26,1.26,0.62,96.38
2023,1,13,0,23.9,1.15,0.68,97.56
2023,1,13,1,23.66,1.14,0.7,98.19
2023,1,13,2,23.45,1.13,0.61,98.75
2023,1,13,3,23.29,1.11,0.56,99.25
2023,1,13,4,23.19,1.14,0.57,99.38
2023,1,13,5,23.11,1.18,0.61,99.44
2023,1,13,6,23.37,1.07,0.63,99.12
2023,1,13,7,24.96,1,0.14,97.75
2023,1,13,8,28.53,0.85,0.08,84.12
2023,1,13,9,32.12,0.28,0.03,68.56
2023,1,13,10,32.3,0.29,0.03,70.44
2023,1,13,11,33.42,0.39,0.03,65.38
2023,1,13,12,34.36,0.47,0.05,60.94
2023,1,13,13,33.55,0.52,0.07,63.62
2023,1,13,14,33.02,0.56,0.09,65.38
2023,1,13,15,32.9,0.68,0.15,59
2023,1,13,16,31.83,0.7,0.19,57.5
2023,1,13,17,29.7,0.63,0.1,64.56
2023,1,13,18,28.14,0.75,0.04,70.62
2023,1,13,19,27.24,0.9,0.04,74.44
2023,1,13,20,26.39,1.02,0.04,78.38
2023,1,13,21,25.86,1.05,0.05,80.69
2023,1,13,22,25.66,0.88,0.05,80.56
2023,1,13,23,25.54,0.67,0.05,80.38
2023,1,14,0,25.4,0.44,0.07,80.44
2023,1,14,1,25.03,0.52,0.06,83.12
2023,1,14,2,24.34,0.93,0.05,87.5
2023,1,14,3,23.69,1.19,0.06,91.5
2023,1,14,4,23.24,1.33,0.05,93.56
2023,1,14,5,23.03,1.36,0.07,93.94
2023,1,14,6,23.28,1.1,0.09,95.19
2023,1,14,7,26.38,0.72,0.03,89.81
2023,1,14,8,31.4,0.36,0.03,67.75
2023,1,14,9,32.65,0.54,0.03,59.12
2023,1,14,10,32.01,0.67,0.03,56.56
2023,1,14,11,30.85,0.67,0.02,56.44
2023,1,14,12,31.42,0.54,0.02,54.19
2023,1,14,13,31.39,0.55,0.03,54.75
2023,1,14,14,31.14,0.72,0.03,57.44
2023,1,14,15,31.73,0.94,0.04,59.38
2023,1,14,16,31.35,1.01,0.05,62.69
2023,1,14,17,28.9,1.11,0.04,73.31
2023,1,14,18,26.51,1.18,0.04,87.5
2023,1,14,19,25.55,1.19,0.04,89.88
2023,1,14,20,25.1,1.2,0.04,91.69
2023,1,14,21,24.77,1.1,0.04,93.12
2023,1,14,22,24.49,0.98,0.05,94.19
2023,1,14,23,24.2,0.9,0.04,94.94
2023,1,15,0,23.92,1.01,0.03,96.12
2023,1,15,1,23.65,1.08,0.03,96.38
2023,1,15,2,23.35,1.16,0.02,97.12
2023,1,15,3,23.06,1.24,0.02,97.94
2023,1,15,4,22.87,1.28,0.02,98.25
2023,1,15,5,22.71,1.37,0.02,98.38
2023,1,15,6,23.04,1.17,0.02,98.69
2023,1,15,7,25.2,0.95,0,93.56
2023,1,15,8,27.89,1.04,0,75.88
2023,1,15,9,29.37,1.08,0,66.56
2023,1,15,10,30.57,1.2,0,62.25
2023,1,15,11,31.26,1.35,0,60.12
2023,1,15,12,31.38,1.5,0,60.12
2023,1,15,13,31.31,1.7,0,61.06
2023,1,15,14,30.8,1.8,0,63.81
2023,1,15,15,29.9,1.75,0,69.75
2023,1,15,16,29.04,1.53,0,76.5
2023,1,15,17,27.54,1.21,0,86.69
2023,1,15,18,26.08,1.16,0,94.38
2023,1,15,19,25.69,1.13,0,95.94
2023,1,15,20,25.4,1.07,0,96.88
2023,1,15,21,25.22,1.06,0,97.31
2023,1,15,22,25.06,1.04,0,97.5
2023,1,15,23,24.83,0.98,0,98.06
2023,1,16,0,24.61,0.99,0,98.56
2023,1,16,1,24.4,0.98,0,99.06
2023,1,16,2,24.21,0.96,0,99.25
2023,1,16,3,24.06,1.05,0,99.12
2023,1,16,4,23.89,1.06,0,99.5
2023,1,16,5,23.75,1.04,0,99.88
2023,1,16,6,23.94,1.19,0,98.94
2023,1,16,7,24.85,1.37,0.25,94.75
2023,1,16,8,25.64,1.35,0.17,91.25
2023,1,16,9,26.62,1.69,0.09,84.31
2023,1,16,10,27.51,1.69,0.17,78.38
2023,1,16,11,28.3,1.47,0.35,74.25
2023,1,16,12,28.88,1.17,0.47,71.38
2023,1,16,13,29.18,0.89,0.62,70
2023,1,16,14,28.96,0.74,0.67,71.81
2023,1,16,15,29.5,0.76,0.68,74.5
2023,1,16,16,28.65,0.95,0.77,80.25
2023,1,16,17,26.71,1.04,0.7,88.75
2023,1,16,18,25.32,0.88,0.71,94.94
2023,1,16,19,24.83,0.92,0.7,96.94
2023,1,16,20,24.57,0.91,0.73,97.94
2023,1,16,21,24.36,0.94,0.73,98.5
2023,1,16,22,24.13,1.03,0.71,98.81
2023,1,16,23,23.87,1.13,0.7,98.88
2023,1,17,0,23.53,1.21,0.71,98.94
2023,1,17,1,23.1,1.23,0.84,98.94
2023,1,17,2,22.6,1.15,0.92,99
2023,1,17,3,22.13,1.11,0.84,99.06
2023,1,17,4,21.61,1.18,0.72,99.25
2023,1,17,5,21.3,1.28,0.52,99.19
2023,1,17,6,21.63,1.33,0.34,99.12
2023,1,17,7,23.17,1.47,0.07,97.69
2023,1,17,8,25.12,2.07,0.03,85.56
2023,1,17,9,27.12,2.35,0.01,70.75
2023,1,17,10,28.43,2.36,0,64.31
2023,1,17,11,29.39,2.27,0,60.25
2023,1,17,12,30.01,2.07,0,57.88
2023,1,17,13,30.27,1.84,0,56.88
2023,1,17,14,30.12,1.63,0,57.62
2023,1,17,15,29.52,1.43,0.01,60.94
2023,1,17,16,29.57,1.2,0,66.06
2023,1,17,17,27.36,1.21,0,78.06
2023,1,17,18,25.24,1.3,0,88.69
2023,1,17,19,24.47,1.5,0,91.69
2023,1,17,20,23.94,1.41,0,94.19
2023,1,17,21,23.58,1.35,0,96
2023,1,17,22,23.2,1.35,0,97.38
2023,1,17,23,22.93,1.34,0,98.19
2023,1,18,0,22.67,1.39,0.01,98.62
2023,1,18,1,22.46,1.53,0.01,98.62
2023,1,18,2,22.25,1.56,0.01,98.56
2023,1,18,3,22.01,1.42,0.01,98.75
2023,1,18,4,21.76,1.28,0.01,99
2023,1,18,5,21.59,1.23,0.01,99.12
2023,1,18,6,21.92,1.31,0.03,97.56
2023,1,18,7,23.49,1.33,0.03,90.62
2023,1,18,8,25.51,1.71,0.17,83.06
2023,1,18,9,26.94,1.88,0.2,78.19
2023,1,18,10,27.95,1.87,0.28,73.62
2023,1,18,11,28.66,1.77,0.31,70.44
2023,1,18,12,29.04,1.66,0.42,68.81
2023,1,18,13,28.8,1.49,0.48,70.25
2023,1,18,14,28.27,1.25,0.51,74.31
2023,1,18,15,28.46,1.34,0.58,77.56
2023,1,18,16,27.5,1.62,0.66,82.56
2023,1,18,17,25.96,1.58,0.5,89.62
2023,1,18,18,24.44,1.64,0.52,95.94
2023,1,18,19,23.89,1.73,0.54,97.5
2023,1,18,20,23.39,1.68,0.54,98.56
2023,1,18,21,22.98,1.7,0.27,98.81
2023,1,18,22,22.64,1.57,0.13,98.88
2023,1,18,23,22.4,1.49,0.08,99.06
2023,1,19,0,22.26,1.45,0.06,99.12
2023,1,19,1,22.15,1.46,0.04,99.12
2023,1,19,2,22.09,1.48,0.04,99.12
2023,1,19,3,21.96,1.43,0.03,99.25
2023,1,19,4,21.76,1.37,0.02,99.44
2023,1,19,5,21.48,1.33,0.02,99.69
2023,1,19,6,21.81,1.42,0.02,99.19
2023,1,19,7,23.29,1.48,0.01,96.56
2023,1,19,8,25.27,2.02,0.01,86.81
2023,1,19,9,27.17,2.45,0.02,75.75
2023,1,19,10,28.36,2.43,0.06,71.25
2023,1,19,11,29.19,2.36,0.09,68.56
2023,1,19,12,29.56,2.25,0.13,67.81
2023,1,19,13,29.22,2.12,0.18,70
2023,1,19,14,28.48,1.84,0.22,75.06
2023,1,19,15,27.76,1.5,0.28,80.88
2023,1,19,16,27.03,1.26,0.32,86.62
2023,1,19,17,25.9,1.04,0.33,93.06
2023,1,19,18,24.7,1.09,0.32,97.62
2023,1,19,19,24.4,1.31,0.36,98.12
2023,1,19,20,24.1,1.28,0.29,98.69
2023,1,19,21,23.84,1.24,0.21,99
2023,1,19,22,23.69,1.41,0.16,99
2023,1,19,23,23.58,1.54,0.14,98.88
2023,1,20,0,23.43,1.54,0.15,98.81
2023,1,20,1,23.24,1.56,0.15,98.94
2023,1,20,2,23.06,1.55,0.15,98.94
2023,1,20,3,22.9,1.51,0.1,99
2023,1,20,4,22.78,1.42,0.08,99
2023,1,20,5,22.66,1.35,0.06,99.12
2023,1,20,6,22.83,1.43,0.06,98.75
2023,1,20,7,23.44,1.46,0.04,97.44
2023,1,20,8,24.26,1.31,0.05,95.12
2023,1,20,9,25.35,1.49,0.09,89.25
2023,1,20,10,26.41,1.63,0.1,83.38
2023,1,20,11,27.08,1.74,0.13,80.69
2023,1,20,12,27.46,1.64,0.17,79.56
2023,1,20,13,27.84,1.47,0.21,78.25
2023,1,20,14,28.08,1.4,0.22,77.31
2023,1,20,15,27.86,1.2,0.25,80.81
2023,1,20,16,27.39,1.32,0.23,86.25
2023,1,20,17,26.1,1.27,0.2,92.94
2023,1,20,18,25.03,1.25,0.2,97
